id,name,brand,categoryId,mpn,mpn_confidence
"gpu-msi-msi-radeon-rx-6950-xt-ventus-2x","MSI Radeon RX 6950 XT VENTUS 2X","MSI","gpu","RX 6950 XT VENTUS 2X OC","medium"
"gpu-msi-msi-radeon-rx-7600-suprim-x","MSI Radeon RX 7600 SUPRIM X","MSI","gpu","RX 7600 SUPRIM X 8G","high"
"gpu-msi-msi-radeon-rx-7600-gaming-x-trio","MSI Radeon RX 7600 GAMING X TRIO","MSI","gpu","RX 7600 GAMING X TRIO 8G","high"
"gpu-msi-msi-radeon-rx-7600-ventus-2x","MSI Radeon RX 7600 VENTUS 2X","MSI","gpu","RX 7600 VENTUS 2X 8G","high"
"gpu-msi-msi-radeon-rx-7600-xt-suprim-x","MSI Radeon RX 7600 XT SUPRIM X","MSI","gpu","RX 7600 XT SUPRIM X 16G","medium"
"gpu-msi-msi-radeon-rx-7600-xt-gaming-x-trio","MSI Radeon RX 7600 XT GAMING X TRIO","MSI","gpu","RX 7600 XT GAMING X TRIO 16G","medium"
"gpu-msi-msi-radeon-rx-7600-xt-ventus-2x","MSI Radeon RX 7600 XT VENTUS 2X","MSI","gpu","RX 7600 XT VENTUS 2X 16G","medium"
"gpu-msi-msi-radeon-rx-7700-xt-suprim-x","MSI Radeon RX 7700 XT SUPRIM X","MSI","gpu","RX 7700 XT SUPRIM X 12G","medium"
"gpu-msi-msi-radeon-rx-7700-xt-gaming-x-trio","MSI Radeon RX 7700 XT GAMING X TRIO","MSI","gpu","RX 7700 XT GAMING X TRIO 12G","medium"
"gpu-msi-msi-radeon-rx-7700-xt-ventus-2x","MSI Radeon RX 7700 XT VENTUS 2X","MSI","gpu","RX 7700 XT VENTUS 2X 12G","medium"
"gpu-msi-msi-radeon-rx-7800-xt-suprim-x","MSI Radeon RX 7800 XT SUPRIM X","MSI","gpu","RX 7800 XT SUPRIM X 16G","medium"
"gpu-msi-msi-radeon-rx-7800-xt-gaming-x-trio","MSI Radeon RX 7800 XT GAMING X TRIO","MSI","gpu","RX 7800 XT GAMING X TRIO 16G","medium"
"gpu-msi-msi-radeon-rx-7800-xt-ventus-2x","MSI Radeon RX 7800 XT VENTUS 2X","MSI","gpu","RX 7800 XT VENTUS 2X 16G","medium"
"gpu-msi-msi-radeon-rx-7900-gre-suprim-x","MSI Radeon RX 7900 GRE SUPRIM X","MSI","gpu","RX 7900 GRE SUPRIM X 16G","medium"
"gpu-msi-msi-radeon-rx-7900-gre-gaming-x-trio","MSI Radeon RX 7900 GRE GAMING X TRIO","MSI","gpu","RX 7900 GRE GAMING X TRIO 16G","medium"
"gpu-msi-msi-radeon-rx-7900-gre-ventus-2x","MSI Radeon RX 7900 GRE VENTUS 2X","MSI","gpu","RX 7900 GRE VENTUS 2X 16G","medium"
"gpu-msi-msi-radeon-rx-7900-xt-suprim-x","MSI Radeon RX 7900 XT SUPRIM X","MSI","gpu","RX 7900 XT SUPRIM X 20G","medium"
"gpu-msi-msi-radeon-rx-7900-xt-gaming-x-trio","MSI Radeon RX 7900 XT GAMING X TRIO","MSI","gpu","RX 7900 XT GAMING X TRIO 20G","medium"
"gpu-msi-msi-radeon-rx-7900-xt-ventus-2x","MSI Radeon RX 7900 XT VENTUS 2X","MSI","gpu","RX 7900 XT VENTUS 2X 20G","medium"
"gpu-msi-msi-radeon-rx-7900-xtx-suprim-x","MSI Radeon RX 7900 XTX SUPRIM X","MSI","gpu","RX 7900 XTX SUPRIM X 24G","medium"
"gpu-msi-msi-radeon-rx-7900-xtx-gaming-x-trio","MSI Radeon RX 7900 XTX GAMING X TRIO","MSI","gpu","RX 7900 XTX GAMING X TRIO 24G","medium"
"gpu-msi-msi-radeon-rx-7900-xtx-ventus-2x","MSI Radeon RX 7900 XTX VENTUS 2X","MSI","gpu","RX 7900 XTX VENTUS 2X 24G","medium"
"gpu-msi-msi-radeon-rx-9060-xt-suprim-x","MSI Radeon RX 9060 XT SUPRIM X","MSI","gpu","RX 9060 XT SUPRIM X 16G","low"
"gpu-msi-msi-radeon-rx-9060-xt-gaming-x-trio","MSI Radeon RX 9060 XT GAMING X TRIO","MSI","gpu","RX 9060 XT GAMING X TRIO 16G","low"
"gpu-msi-msi-radeon-rx-9060-xt-ventus-2x","MSI Radeon RX 9060 XT VENTUS 2X","MSI","gpu","RX 9060 XT VENTUS 2X 16G","low"
"gpu-msi-msi-radeon-rx-9070-suprim-x","MSI Radeon RX 9070 SUPRIM X","MSI","gpu","RX 9070 SUPRIM X 16G","low"
"gpu-msi-msi-radeon-rx-9070-gaming-x-trio","MSI Radeon RX 9070 GAMING X TRIO","MSI","gpu","RX 9070 GAMING X TRIO 16G","low"
"gpu-msi-msi-radeon-rx-9070-ventus-2x","MSI Radeon RX 9070 VENTUS 2X","MSI","gpu","RX 9070 VENTUS 2X 16G","low"
"gpu-msi-msi-radeon-rx-9070-xt-suprim-x","MSI Radeon RX 9070 XT SUPRIM X","MSI","gpu","RX 9070 XT SUPRIM X 16G","medium"
"gpu-msi-msi-radeon-rx-9070-xt-gaming-x-trio","MSI Radeon RX 9070 XT GAMING X TRIO","MSI","gpu","RX 9070 XT GAMING X TRIO 16G","medium"
"gpu-msi-msi-radeon-rx-9070-xt-ventus-2x","MSI Radeon RX 9070 XT VENTUS 2X","MSI","gpu","RX 9070 XT VENTUS 2X 16G","medium"
"psu-asus-asus-rog-thor-platinum-ii-850w","ASUS ROG Thor Platinum II 850W","ASUS","psu","ROG-THOR-850P2-GAMING","high"
"psu-asus-asus-rog-thor-platinum-ii-1000w","ASUS ROG Thor Platinum II 1000W","ASUS","psu","ROG-THOR-1000P2-GAMING","high"
"psu-asus-asus-rog-thor-platinum-ii-1200w","ASUS ROG Thor Platinum II 1200W","ASUS","psu","ROG-THOR-1200P2-GAMING","high"
"psu-asus-asus-rog-thor-platinum-ii-1600w","ASUS ROG Thor Platinum II 1600W","ASUS","psu","ROG-THOR-1600T-GAMING","medium"
"psu-asus-asus-rog-strix-gold-aura-edition-750w","ASUS ROG Strix Gold Aura Edition 750W","ASUS","psu","ROG-STRIX-750G-AURA-GAMING","medium"
"psu-asus-asus-rog-strix-gold-aura-edition-850w","ASUS ROG Strix Gold Aura Edition 850W","ASUS","psu","ROG-STRIX-850G-AURA-GAMING","medium"
"psu-asus-asus-rog-strix-gold-aura-edition-1000w","ASUS ROG Strix Gold Aura Edition 1000W","ASUS","psu","ROG-STRIX-1000G-AURA-GAMING","medium"
"psu-asus-asus-rog-strix-gold-aura-edition-1200w","ASUS ROG Strix Gold Aura Edition 1200W","ASUS","psu","ROG-STRIX-1200G-AURA-GAMING","medium"
"psu-asus-asus-rog-loki-sfx-l-platinum-750w","ASUS ROG Loki SFX-L Platinum 750W","ASUS","psu","ROG-LOKI-750P-SFX-L-GAMING","medium"
"psu-asus-asus-rog-loki-sfx-l-platinum-850w","ASUS ROG Loki SFX-L Platinum 850W","ASUS","psu","ROG-LOKI-850P-SFX-L-GAMING","medium"
"psu-asus-asus-rog-loki-sfx-l-platinum-1000w","ASUS ROG Loki SFX-L Platinum 1000W","ASUS","psu","ROG-LOKI-1000P-SFX-L-GAMING","medium"
"psu-asus-asus-rog-loki-sfx-l-platinum-1200w","ASUS ROG Loki SFX-L Platinum 1200W","ASUS","psu","ROG-LOKI-1200P-SFX-L-GAMING","medium"
"psu-asus-asus-tuf-gaming-gold-750w","ASUS TUF Gaming Gold 750W","ASUS","psu","TUF-GAMING-750G","medium"
"psu-asus-asus-tuf-gaming-gold-850w","ASUS TUF Gaming Gold 850W","ASUS","psu","TUF-GAMING-850G","medium"
"psu-asus-asus-tuf-gaming-gold-1000w","ASUS TUF Gaming Gold 1000W","ASUS","psu","TUF-GAMING-1000G","medium"
"psu-asus-asus-tuf-gaming-gold-1200w","ASUS TUF Gaming Gold 1200W","ASUS","psu","TUF-GAMING-1200G","medium"
"psu-asus-asus-tuf-gaming-bronze-450w","ASUS TUF Gaming Bronze 450W","ASUS","psu","TUF-GAMING-450B","medium"
"psu-asus-asus-tuf-gaming-bronze-550w","ASUS TUF Gaming Bronze 550W","ASUS","psu","TUF-GAMING-550B","medium"
"psu-asus-asus-tuf-gaming-bronze-650w","ASUS TUF Gaming Bronze 650W","ASUS","psu","TUF-GAMING-650B","medium"
"psu-asus-asus-tuf-gaming-bronze-750w","ASUS TUF Gaming Bronze 750W","ASUS","psu","TUF-GAMING-750B","medium"
"psu-asus-asus-prime-gold-750w","ASUS Prime Gold 750W","ASUS","psu","AP-750G","medium"
"psu-asus-asus-prime-gold-850w","ASUS Prime Gold 850W","ASUS","psu","AP-850G","medium"
"psu-asus-asus-prime-gold-1000w","ASUS Prime Gold 1000W","ASUS","psu","AP-1000G","medium"
"psu-msi-msi-meg-ai-pcie5-1000w","MSI MEG Ai PCIE5 1000W","MSI","psu","MEG-AI1000P-PCIE5","medium"
"psu-msi-msi-meg-ai-pcie5-1300w","MSI MEG Ai PCIE5 1300W","MSI","psu","MEG-AI1300P-PCIE5","medium"
"psu-msi-msi-meg-ai-pcie5-1600w","MSI MEG Ai PCIE5 1600W","MSI","psu","MEG-AI1600P-PCIE5","medium"
"psu-msi-msi-mpg-a-g-pcie5-750w","MSI MPG A-G PCIE5 750W","MSI","psu","MPG-A750GF-PCIE5","low"
"psu-msi-msi-mpg-a-g-pcie5-850w","MSI MPG A-G PCIE5 850W","MSI","psu","MPG A850G PCIE5","medium"
"psu-msi-msi-mpg-a-g-pcie5-1000w","MSI MPG A-G PCIE5 1000W","MSI","psu","MPG A1000G PCIE5","medium"
"psu-msi-msi-mpg-a-g-pcie5-1250w","MSI MPG A-G PCIE5 1250W","MSI","psu","MPG A1250G PCIE5","medium"
"psu-msi-msi-mag-a-gl-pcie5-650w","MSI MAG A-GL PCIE5 650W","MSI","psu","MAG A650GL PCIE5","medium"
"psu-msi-msi-mag-a-gl-pcie5-750w","MSI MAG A-GL PCIE5 750W","MSI","psu","MAG A750GL PCIE5","medium"
"psu-msi-msi-mag-a-gl-pcie5-850w","MSI MAG A-GL PCIE5 850W","MSI","psu","MAG A850GL PCIE5","medium"
"psu-msi-msi-mag-a-gl-pcie5-1000w","MSI MAG A-GL PCIE5 1000W","MSI","psu","MAG A1000GL PCIE5","medium"
"psu-msi-msi-mag-a-gl-pcie5-1200w","MSI MAG A-GL PCIE5 1200W","MSI","psu","MAG A1200GL PCIE5","medium"
"psu-msi-msi-mag-a-bn-550w","MSI MAG A-BN 550W","MSI","psu","MAG A550BN","medium"
"psu-msi-msi-mag-a-bn-650w","MSI MAG A-BN 650W","MSI","psu","MAG A650BN","medium"
"psu-msi-msi-mag-a-bn-750w","MSI MAG A-BN 750W","MSI","psu","MAG A750BN","medium"
"psu-msi-msi-mag-a-pls-pcie5-1000w","MSI MAG A-PLS PCIE5 1000W","MSI","psu","MAG A1000PCIE5","medium"
"psu-msi-msi-mag-a-pls-pcie5-1200w","MSI MAG A-PLS PCIE5 1200W","MSI","psu","MAG A1200PCIE5","medium"
"case-asus-rog-hyperion-gr701","ROG Hyperion GR701","ASUS","case","90DC00F0-B39000","medium"
"case-asus-rog-strix-helios","ROG Strix Helios","ASUS","case","90DC0020-B39000","medium"
"case-asus-tuf-gaming-gt501","TUF Gaming GT501","ASUS","case","90DC0012-B39000","medium"
"case-asus-tuf-gaming-gt502","TUF Gaming GT502","ASUS","case","90DC0090-B39000","medium"
"case-asus-tuf-gaming-gt302-argb","TUF Gaming GT302 ARGB","ASUS","case","90DC00D0-B39000","low"
"case-asus-prime-ap201","Prime AP201","ASUS","case","90DC00G0-B39000","low"
"case-asus-prime-ap202","Prime AP202","ASUS","case","","unknown"
"case-asus-proart-pa602","ProArt PA602","ASUS","case","90DC00F0-B39000","medium"
"case-asus-proart-pa602-wood-edition","ProArt PA602 Wood Edition","ASUS","case","90DC00F1-B39000","low"
"case-asus-rog-cronox","ROG Cronox","ASUS","case","90DC0100-B39000","low"
"case-msi-meg-prospect-700r","MEG Prospect 700R","MSI","case","MEG PROSPECT 700R","medium"
"case-msi-mpg-gungnir-110r","MPG Gungnir 110R","MSI","case","MPG GUNGNIR 110R","medium"
"case-msi-mpg-gungnir-300r-airflow","MPG Gungnir 300R Airflow","MSI","case","MPG GUNGNIR 300R AIRFLOW","medium"
"case-msi-mag-forge-100r","MAG Forge 100R","MSI","case","MAG FORGE 100R","medium"
"case-msi-mag-forge-112r","MAG Forge 112R","MSI","case","MAG FORGE 112R","medium"
"case-msi-mag-forge-320r-airflow","MAG Forge 320R Airflow","MSI","case","MAG FORGE 320R AIRFLOW","medium"
"case-msi-mag-pano-100r-pz","MAG Pano 100R PZ","MSI","case","MAG PANO 100R PZ","medium"
"case-msi-meg-maestro-900r","MEG Maestro 900R","MSI","case","MEG Maestro 900R","medium"
"case-msi-mpg-vixta-300r-airflow-pz","MPG VIXTA 300R Airflow PZ","MSI","case","MPG VIXTA 300R Airflow PZ","medium"
"cooler-asus-rog-ryujin-ii-240","ROG Ryujin II 240","ASUS","cooler","90RC00D1-M0UAY0","medium"
"cooler-asus-rog-ryujin-ii-360","ROG Ryujin II 360","ASUS","cooler","90RC00D2-M0UAY0","medium"
"cooler-asus-rog-ryujin-iii-240-argb","ROG Ryujin III 240 ARGB","ASUS","cooler","90RC00F1-M0UAY0","low"
"cooler-asus-rog-ryujin-iii-360-argb","ROG Ryujin III 360 ARGB","ASUS","cooler","90RC00F2-M0UAY0","low"
"cooler-asus-rog-strix-lc-ii-240-argb","ROG Strix LC II 240 ARGB","ASUS","cooler","90RC00B1-M0UAY0","medium"
"cooler-asus-rog-strix-lc-ii-360-argb","ROG Strix LC II 360 ARGB","ASUS","cooler","90RC00B2-M0UAY0","medium"
"cooler-asus-rog-strix-lc-iii-360-argb","ROG Strix LC III 360 ARGB","ASUS","cooler","90RC00E1-M0UAY0","low"
"cooler-asus-rog-strix-lc-iv-360-argb","ROG Strix LC IV 360 ARGB","ASUS","cooler","","unknown"
"cooler-asus-tuf-gaming-lc-ii-240-argb","TUF Gaming LC II 240 ARGB","ASUS","cooler","90RC00D1-M0UAY0","medium"
"cooler-asus-tuf-gaming-lc-ii-360-argb","TUF Gaming LC II 360 ARGB","ASUS","cooler","90RC00D2-M0UAY0","medium"
"cooler-asus-tuf-gaming-lc-iii-240-argb","TUF Gaming LC III 240 ARGB","ASUS","cooler","90RC00E1-M0UAY0","medium"
"cooler-asus-tuf-gaming-lc-iii-360-argb","TUF Gaming LC III 360 ARGB","ASUS","cooler","90RC00E2-M0UAY0","medium"
"cooler-asus-prime-lc-240-argb","Prime LC 240 ARGB","ASUS","cooler","90RC0030-M0UAY0","medium"
"cooler-asus-prime-lc-360-argb","Prime LC 360 ARGB","ASUS","cooler","90RC0040-M0UAY0","medium"
"cooler-asus-proart-lc-360","ProArt LC 360","ASUS","cooler","90RC00B1-M0UAY0","low"
"cooler-msi-mag-coreliquid-240r-v2","MAG CoreLiquid 240R V2","MSI","cooler","MAG CORELIQUID 240R V2","medium"
"cooler-msi-mag-coreliquid-360r-v2","MAG CoreLiquid 360R V2","MSI","cooler","MAG CORELIQUID 360R V2","medium"
"cooler-msi-mag-coreliquid-c240","MAG CoreLiquid C240","MSI","cooler","MAG CORELIQUID C240","medium"
"cooler-msi-mag-coreliquid-c360","MAG CoreLiquid C360","MSI","cooler","MAG CORELIQUID C360","medium"
"cooler-msi-mpg-coreliquid-k240","MPG CoreLiquid K240","MSI","cooler","MPG CORELIQUID K240","medium"
"cooler-msi-mpg-coreliquid-k360","MPG CoreLiquid K360","MSI","cooler","MPG CORELIQUID K360","medium"
"cooler-msi-meg-coreliquid-s280","MEG CoreLiquid S280","MSI","cooler","MEG CORELIQUID S280","medium"
"cooler-msi-meg-coreliquid-s360","MEG CoreLiquid S360","MSI","cooler","MEG CORELIQUID S360","medium"
"cooler-msi-mag-coreliquid-e240","MAG CoreLiquid E240","MSI","cooler","MAG CORELIQUID E240","medium"
"cooler-msi-mag-coreliquid-e360","MAG CoreLiquid E360","MSI","cooler","MAG CORELIQUID E360","medium"
"cooler-msi-mag-coreliquid-a13-240","MAG CoreLiquid A13 240","MSI","cooler","MAG CORELIQUID A13 240","medium"
"cooler-msi-mag-coreliquid-a13-360","MAG CoreLiquid A13 360","MSI","cooler","MAG CORELIQUID A13 360","medium"
"cooler-msi-mpg-corefrozr-ap15","MPG CoreFrozr AP15","MSI","cooler","MPG COREFROZR AP15","medium"
"cooler-msi-mpg-corefrozr-ap17","MPG CoreFrozr AP17","MSI","cooler","MPG COREFROZR AP17","medium"
"monitor-samsung-samsung-odyssey-g3-24","Samsung Odyssey G3 24","Samsung","monitor","LS24AG300NNXZA","medium"
"monitor-samsung-samsung-odyssey-g4-25","Samsung Odyssey G4 25","Samsung","monitor","LS25BG400ENXZA","medium"
"monitor-samsung-samsung-odyssey-g5-27","Samsung Odyssey G5 27","Samsung","monitor","LS27AG500PNXZA","medium"
"monitor-samsung-samsung-odyssey-g6-27","Samsung Odyssey G6 27","Samsung","monitor","LS27BG650ENXZA","medium"
"monitor-samsung-samsung-odyssey-g7-32","Samsung Odyssey G7 32","Samsung","monitor","LS32BG700ENXZA","medium"
"monitor-samsung-samsung-odyssey-oled-g8-34","Samsung Odyssey OLED G8 34","Samsung","monitor","LS34BG850SNXZA","medium"
"monitor-samsung-samsung-odyssey-oled-g9-49","Samsung Odyssey OLED G9 49","Samsung","monitor","LS49CG954SNXZA","medium"
"monitor-samsung-samsung-odyssey-neo-g8-32","Samsung Odyssey Neo G8 32","Samsung","monitor","LS32BG850NNXZA","medium"
"monitor-samsung-samsung-odyssey-neo-g9-57","Samsung Odyssey Neo G9 57","Samsung","monitor","LS57CG952NNXZA","low"
"monitor-samsung-samsung-viewfinity-s8-32","Samsung ViewFinity S8 32","Samsung","monitor","LS32B800PXNXGO","medium"
"monitor-asus-asus-tuf-gaming-vg249q1a","ASUS TUF Gaming VG249Q1A","ASUS","monitor","VG249Q1A","high"
"monitor-asus-asus-tuf-gaming-vg27aq","ASUS TUF Gaming VG27AQ","ASUS","monitor","VG27AQ","high"
"monitor-asus-asus-rog-swift-pg259qn","ASUS ROG Swift PG259QN","ASUS","monitor","PG259QN","high"
"monitor-asus-asus-rog-strix-xg27aq","ASUS ROG Strix XG27AQ","ASUS","monitor","XG27AQ","high"
"monitor-asus-asus-rog-swift-pg32uqx","ASUS ROG Swift PG32UQX","ASUS","monitor","PG32UQX","high"
"monitor-asus-asus-proart-pa279cv","ASUS ProArt PA279CV","ASUS","monitor","PA279CV","high"
"monitor-asus-asus-rog-swift-oled-pg27aqdm","ASUS ROG Swift OLED PG27AQDM","ASUS","monitor","PG27AQDM","high"
"monitor-asus-asus-rog-swift-oled-pg32ucdm","ASUS ROG Swift OLED PG32UCDM","ASUS","monitor","PG32UCDM","high"
"monitor-asus-asus-rog-swift-oled-pg27ucdm","ASUS ROG Swift OLED PG27UCDM","ASUS","monitor","PG27UCDM","high"
"monitor-asus-asus-tuf-gaming-vg32uqa1a","ASUS TUF Gaming VG32UQA1A","ASUS","monitor","VG32UQA1A","high"
"monitor-msi-msi-optix-g241","MSI Optix G241","MSI","monitor","Optix G241","medium"
"monitor-msi-msi-optix-mag274qrf-qd","MSI Optix MAG274QRF-QD","MSI","monitor","MAG274QRF-QD","high"
"monitor-msi-msi-optix-mpg321ur-qd","MSI Optix MPG321UR-QD","MSI","monitor","MPG321UR-QD","high"
"monitor-msi-msi-g274qpf-qd","MSI G274QPF-QD","MSI","monitor","G274QPF-QD","high"
"monitor-msi-msi-mag-274upf","MSI MAG 274UPF","MSI","monitor","MAG274UPF","medium"
"monitor-msi-msi-mpg-271qrx-qd-oled","MSI MPG 271QRX QD-OLED","MSI","monitor","MPG271QRX-QD","medium"
"monitor-msi-msi-mpg-321urx-qd-oled","MSI MPG 321URX QD-OLED","MSI","monitor","MPG321URX-QD","medium"
"monitor-msi-msi-mag-341cqp-qd-oled","MSI MAG 341CQP QD-OLED","MSI","monitor","MAG341CQP-QD","medium"
"monitor-msi-msi-mag-272qp-qd-oled-x24","MSI MAG 272QP QD-OLED X24","MSI","monitor","MAG272QP-QD","low"
"monitor-msi-msi-mpg-322urx-qd-oled","MSI MPG 322URX QD-OLED","MSI","monitor","MPG322URX","medium"
"mouse-logitech-logitech-g-pro-wireless","Logitech G Pro Wireless","Logitech","mouse","910-005272","medium"
"mouse-logitech-logitech-g-pro-x-superlight","Logitech G Pro X Superlight","Logitech","mouse","910-005878","medium"
"mouse-logitech-logitech-g-pro-x-superlight-2","Logitech G Pro X Superlight 2","Logitech","mouse","910-006631","medium"
"mouse-logitech-logitech-g502-hero","Logitech G502 HERO","Logitech","mouse","910-005470","high"
"mouse-logitech-logitech-g502-x","Logitech G502 X","Logitech","mouse","910-006140","medium"
"mouse-logitech-logitech-g502-x-lightspeed","Logitech G502 X Lightspeed","Logitech","mouse","910-006180","medium"
"mouse-logitech-logitech-g305-lightspeed","Logitech G305 Lightspeed","Logitech","mouse","910-005283","medium"
"mouse-logitech-logitech-g703-lightspeed","Logitech G703 Lightspeed","Logitech","mouse","910-005640","medium"
"mouse-logitech-logitech-g309-lightspeed","Logitech G309 Lightspeed","Logitech","mouse","910-007198","low"
"mouse-logitech-logitech-mx-master-3s","Logitech MX Master 3S","Logitech","mouse","910-006556","high"
"mouse-razer-razer-deathadder-v2","Razer DeathAdder V2","Razer","mouse","RZ01-03210100-R3U1","high"
"mouse-razer-razer-deathadder-v3","Razer DeathAdder V3","Razer","mouse","RZ01-04640100-R3U1","high"
"mouse-razer-razer-deathadder-v3-pro","Razer DeathAdder V3 Pro","Razer","mouse","RZ01-04630100-R3A1","high"
"mouse-razer-razer-viper-v2-pro","Razer Viper V2 Pro","Razer","mouse","RZ01-04300100-R3U1","high"
"mouse-razer-razer-viper-v3-pro","Razer Viper V3 Pro","Razer","mouse","RZ01-04730200-R3U1","medium"
"mouse-razer-razer-viper-v4-pro","Razer Viper V4 Pro","Razer","mouse","RZ01-05080100-R3U1","medium"
"mouse-razer-razer-basilisk-v3","Razer Basilisk V3","Razer","mouse","RZ01-04000100-R3U1","high"
"mouse-razer-razer-basilisk-v3-pro","Razer Basilisk V3 Pro","Razer","mouse","RZ01-04620100-R3A1","high"
"mouse-razer-razer-naga-v2-pro","Razer Naga V2 Pro","Razer","mouse","RZ01-04400100-R3A1","high"
"mouse-razer-razer-cobra-pro","Razer Cobra Pro","Razer","mouse","RZ01-0431000-R3U1","medium"
"keyboard-logitech-logitech-g-pro-x-keyboard","Logitech G Pro X Keyboard","Logitech","keyboard","920-009239","medium"
"keyboard-logitech-logitech-g-pro-x-tkl","Logitech G Pro X TKL","Logitech","keyboard","920-011362","medium"
"keyboard-logitech-logitech-g915-lightspeed","Logitech G915 Lightspeed","Logitech","keyboard","920-008983","medium"
"keyboard-logitech-logitech-g915-tkl","Logitech G915 TKL","Logitech","keyboard","920-009518","medium"
"keyboard-logitech-logitech-g715","Logitech G715","Logitech","keyboard","920-010722","medium"
"keyboard-logitech-logitech-mx-keys","Logitech MX Keys","Logitech","keyboard","920-009294","medium"
"keyboard-logitech-logitech-mx-mechanical","Logitech MX Mechanical","Logitech","keyboard","920-010550","medium"
"keyboard-logitech-logitech-g515-lightspeed-tkl","Logitech G515 Lightspeed TKL","Logitech","keyboard","920-012090","low"
"keyboard-razer-razer-blackwidow-v3","Razer BlackWidow V3","Razer","keyboard","RZ03-03540200-R3U1","medium"
"keyboard-razer-razer-blackwidow-v4","Razer BlackWidow V4","Razer","keyboard","RZ03-04690100-R3M1","medium"
"keyboard-razer-razer-blackwidow-v4-75","Razer BlackWidow V4 75%","Razer","keyboard","RZ03-04920100-R3M1","medium"
"keyboard-razer-razer-blackwidow-v4-pro","Razer BlackWidow V4 Pro","Razer","keyboard","RZ03-04690200-R3M1","medium"
"keyboard-razer-razer-huntsman-mini","Razer Huntsman Mini","Razer","keyboard","RZ03-03390200-R3U1","medium"
"keyboard-razer-razer-huntsman-v2","Razer Huntsman V2","Razer","keyboard","RZ03-03930300-R3U1","medium"
"keyboard-razer-razer-huntsman-v3-pro","Razer Huntsman V3 Pro","Razer","keyboard","RZ03-04680100-R3U1","medium"
"keyboard-razer-razer-deathstalker-v2-pro","Razer DeathStalker V2 Pro","Razer","keyboard","RZ03-04360100-R3U1","medium"
"keyboard-razer-razer-ornata-v3","Razer Ornata V3","Razer","keyboard","RZ03-04461100-R3U1","medium"
"keyboard-razer-razer-huntsman-signature-edition","Razer Huntsman Signature Edition","Razer","keyboard","","unknown"
